,Driver_ID,Gender,MMM-YY,Dateofjoining,City,Age,Education_Level,Income,Joining Designation,Grade,Total Business Value,Quarterly Rating,Churn_User,Current_date
7175,1072,0.0,08/01/20,21/11/16,C16,27.0,2.0,55648.0,1.0,1.0,0.0,2.0,0.0,08/01/20
7176,1072,0.0,09/01/20,21/11/16,C16,27.0,2.0,55648.0,1.0,1.0,193340.0,2.0,0.0,09/01/20
7177,1072,0.0,10/01/20,21/11/16,C16,28.0,2.0,55648.0,1.0,1.0,0.0,1.0,1.0,10/01/20
7178,1073,0.0,08/01/20,31/07/20,C20,26.0,1.0,67149.0,1.0,1.0,0.0,1.0,0.0,08/01/20
7179,1073,0.0,09/01/20,31/07/20,C20,26.0,1.0,67149.0,1.0,1.0,0.0,1.0,0.0,09/01/20
7180,1073,0.0,10/01/20,31/07/20,C20,26.0,1.0,67149.0,1.0,1.0,2174480.0,4.0,0.0,10/01/20
7181,1073,0.0,11/01/20,31/07/20,C20,26.0,1.0,67149.0,1.0,1.0,0.0,4.0,0.0,11/01/20
7182,1073,0.0,12/01/20,31/07/20,C20,26.0,1.0,67149.0,1.0,1.0,0.0,4.0,0.0,12/01/20
7183,1075,0.0,01/01/19,27/07/18,C14,39.0,1.0,52480.0,2.0,2.0,0.0,1.0,0.0,01/01/19
7184,1075,0.0,02/01/19,27/07/18,C14,40.0,1.0,52480.0,2.0,2.0,0.0,1.0,1.0,02/01/19
7185,1076,0.0,12/01/19,30/11/19,C13,29.0,1.0,51837.0,1.0,1.0,0.0,1.0,0.0,12/01/19
7186,1076,0.0,01/01/20,30/11/19,C13,29.0,1.0,51837.0,1.0,1.0,0.0,1.0,0.0,01/01/20
7187,1076,0.0,02/01/20,30/11/19,C13,29.0,1.0,51837.0,1.0,1.0,150320.0,1.0,0.0,02/01/20
7188,1076,0.0,03/01/20,30/11/19,C13,29.0,1.0,51837.0,1.0,1.0,544450.0,1.0,0.0,03/01/20
7189,1076,0.0,04/01/20,30/11/19,C13,29.0,1.0,51837.0,1.0,1.0,0.0,2.0,0.0,04/01/20
7190,1076,0.0,05/01/20,30/11/19,C13,29.0,1.0,51837.0,1.0,1.0,398820.0,2.0,0.0,05/01/20
7191,1076,0.0,06/01/20,30/11/19,C13,29.0,1.0,51837.0,1.0,1.0,211700.0,2.0,0.0,06/01/20
7192,1076,0.0,07/01/20,30/11/19,C13,29.0,1.0,51837.0,1.0,1.0,0.0,1.0,1.0,07/01/20
7193,1077,1.0,01/01/19,27/05/18,C3,24.0,0.0,42768.0,1.0,1.0,1111480.0,3.0,0.0,01/01/19
7194,1077,1.0,02/01/19,27/05/18,C3,24.0,0.0,42768.0,1.0,1.0,1048750.0,3.0,0.0,02/01/19
7195,1077,1.0,03/01/19,27/05/18,C3,24.0,0.0,42768.0,1.0,1.0,742120.0,3.0,0.0,03/01/19
7196,1077,1.0,04/01/19,27/05/18,C3,24.0,0.0,42768.0,1.0,1.0,264400.0,3.0,0.0,04/01/19
7197,1077,1.0,05/01/19,27/05/18,C3,24.0,0.0,42768.0,1.0,1.0,388410.0,3.0,0.0,05/01/19
7198,1077,1.0,06/01/19,27/05/18,C3,24.0,0.0,42768.0,1.0,1.0,415870.0,3.0,0.0,06/01/19
7199,1077,1.0,07/01/19,27/05/18,C3,24.0,0.0,42768.0,1.0,1.0,955040.0,4.0,0.0,07/01/19
7200,1077,1.0,08/01/19,27/05/18,C3,25.0,0.0,42768.0,1.0,1.0,501240.0,4.0,0.0,08/01/19
7201,1077,1.0,09/01/19,27/05/18,C3,25.0,0.0,42768.0,1.0,1.0,1175230.0,4.0,0.0,09/01/19
7202,1077,1.0,10/01/19,27/05/18,C3,25.0,0.0,42768.0,1.0,1.0,657900.0,3.0,0.0,10/01/19
7203,1077,1.0,11/01/19,27/05/18,C3,25.0,0.0,42768.0,1.0,1.0,458550.0,3.0,0.0,11/01/19
7204,1077,1.0,12/01/19,27/05/18,C3,25.0,0.0,42768.0,1.0,1.0,201620.0,3.0,0.0,12/01/19
7205,1077,1.0,01/01/20,27/05/18,C3,25.0,0.0,42768.0,1.0,1.0,900240.0,3.0,0.0,01/01/20
7206,1077,1.0,02/01/20,27/05/18,C3,25.0,0.0,42768.0,1.0,1.0,656400.0,3.0,0.0,02/01/20
7207,1077,1.0,03/01/20,27/05/18,C3,25.0,0.0,42768.0,1.0,1.0,1121700.0,3.0,0.0,03/01/20
7208,1077,1.0,04/01/20,27/05/18,C3,25.0,0.0,42768.0,1.0,1.0,417480.0,3.0,0.0,04/01/20
7209,1077,1.0,05/01/20,27/05/18,C3,25.0,0.0,42768.0,1.0,1.0,574090.0,3.0,0.0,05/01/20
7210,1077,1.0,06/01/20,27/05/18,C3,25.0,0.0,42768.0,1.0,1.0,259160.0,3.0,0.0,06/01/20
7211,1077,1.0,07/01/20,27/05/18,C3,25.0,0.0,42768.0,1.0,1.0,626490.0,3.0,0.0,07/01/20
7212,1077,1.0,08/01/20,27/05/18,C3,26.0,0.0,42768.0,1.0,1.0,509100.0,3.0,0.0,08/01/20
7213,1077,1.0,09/01/20,27/05/18,C3,26.0,0.0,42768.0,1.0,1.0,356370.0,3.0,0.0,09/01/20
7214,1077,1.0,10/01/20,27/05/18,C3,26.0,0.0,42768.0,1.0,1.0,400670.0,2.0,0.0,10/01/20
7215,1077,1.0,11/01/20,27/05/18,C3,26.0,0.0,42768.0,1.0,1.0,406230.0,2.0,0.0,11/01/20
7216,1077,1.0,12/01/20,27/05/18,C3,26.0,0.0,42768.0,1.0,1.0,150440.0,2.0,0.0,12/01/20
7217,1078,0.0,05/01/20,05/02/20,C25,37.0,0.0,31540.0,3.0,3.0,0.0,1.0,0.0,05/01/20
7218,1078,0.0,06/01/20,05/02/20,C25,37.0,0.0,31540.0,3.0,3.0,0.0,1.0,0.0,06/01/20
7219,1078,0.0,07/01/20,05/02/20,C25,37.0,0.0,31540.0,3.0,3.0,235000.0,2.0,0.0,07/01/20
7220,1078,0.0,08/01/20,05/02/20,C25,37.0,0.0,31540.0,3.0,3.0,587780.0,2.0,0.0,08/01/20
7221,1078,0.0,09/01/20,05/02/20,C25,38.0,0.0,31540.0,3.0,3.0,210870.0,2.0,0.0,09/01/20
7222,1078,0.0,10/01/20,05/02/20,C25,38.0,0.0,31540.0,3.0,3.0,404180.0,1.0,0.0,10/01/20
7223,1078,0.0,11/01/20,05/02/20,C25,38.0,0.0,31540.0,3.0,3.0,0.0,1.0,0.0,11/01/20
7224,1078,0.0,12/01/20,05/02/20,C25,38.0,0.0,31540.0,3.0,3.0,241080.0,1.0,0.0,12/01/20
7225,1079,0.0,07/01/20,28/06/20,C20,40.0,0.0,84873.0,3.0,3.0,0.0,1.0,0.0,07/01/20
7226,1079,0.0,08/01/20,28/06/20,C20,40.0,0.0,84873.0,3.0,3.0,0.0,1.0,0.0,08/01/20
7227,1079,0.0,09/01/20,28/06/20,C20,40.0,0.0,84873.0,3.0,3.0,150660.0,1.0,0.0,09/01/20
7228,1079,0.0,10/01/20,28/06/20,C20,40.0,0.0,84873.0,3.0,3.0,0.0,1.0,0.0,10/01/20
7229,1079,0.0,11/01/20,28/06/20,C20,40.0,0.0,84873.0,3.0,3.0,0.0,1.0,1.0,11/01/20
7230,1080,0.0,01/01/19,22/10/18,C9,35.0,1.0,47594.0,1.0,1.0,0.0,1.0,0.0,01/01/19
7231,1080,0.0,02/01/19,22/10/18,C9,35.0,1.0,47594.0,1.0,1.0,0.0,1.0,0.0,02/01/19
7232,1080,0.0,03/01/19,22/10/18,C9,35.0,1.0,47594.0,1.0,1.0,0.0,1.0,0.0,03/01/19
7233,1080,0.0,05/01/19,22/10/18,C9,36.0,1.0,47594.0,1.0,1.0,0.0,1.0,0.0,05/01/19
7234,1080,0.0,06/01/19,22/10/18,C9,36.0,1.0,47594.0,1.0,1.0,0.0,1.0,0.0,06/01/19
7235,1080,0.0,07/01/19,22/10/18,C9,36.0,1.0,47594.0,1.0,1.0,0.0,1.0,0.0,07/01/19
7236,1080,0.0,08/01/19,22/10/18,C9,36.0,1.0,47594.0,1.0,1.0,0.0,1.0,1.0,08/01/19
7237,1081,1.0,01/01/19,14/05/18,C5,24.0,2.0,55551.0,1.0,1.0,-96960.0,1.0,0.0,01/01/19
7238,1081,1.0,02/01/19,14/05/18,C5,24.0,2.0,55551.0,1.0,1.0,0.0,1.0,1.0,02/01/19
7239,1082,1.0,04/01/20,14/04/20,C27,34.0,1.0,35079.0,2.0,2.0,0.0,1.0,0.0,04/01/20
7240,1082,1.0,05/01/20,14/04/20,C27,34.0,1.0,35079.0,2.0,2.0,0.0,1.0,0.0,05/01/20
7241,1082,1.0,06/01/20,14/04/20,C27,35.0,1.0,35079.0,2.0,2.0,189120.0,1.0,0.0,06/01/20
7242,1082,1.0,07/01/20,14/04/20,C27,35.0,1.0,35079.0,2.0,2.0,245280.0,1.0,0.0,07/01/20
7243,1082,1.0,08/01/20,14/04/20,C27,35.0,1.0,35079.0,2.0,2.0,0.0,1.0,0.0,08/01/20
7244,1082,1.0,09/01/20,14/04/20,C27,35.0,1.0,35079.0,2.0,2.0,0.0,1.0,1.0,09/01/20
7245,1083,1.0,10/01/19,28/10/19,C28,26.0,1.0,60417.0,1.0,1.0,0.0,1.0,0.0,10/01/19
7246,1083,1.0,11/01/19,28/10/19,C28,26.0,1.0,60417.0,1.0,1.0,0.0,1.0,0.0,11/01/19
7247,1083,1.0,12/01/19,28/10/19,C28,26.0,1.0,60417.0,1.0,1.0,0.0,1.0,0.0,12/01/19
7248,1083,1.0,01/01/20,28/10/19,C28,26.0,1.0,60417.0,1.0,1.0,0.0,1.0,0.0,01/01/20
7249,1083,1.0,02/01/20,28/10/19,C28,26.0,1.0,60417.0,1.0,1.0,0.0,1.0,1.0,02/01/20
7250,1084,0.0,01/01/19,13/01/19,C1,29.0,2.0,49521.0,1.0,1.0,0.0,1.0,0.0,01/01/19
7251,1084,0.0,02/01/19,13/01/19,C1,29.0,2.0,49521.0,1.0,1.0,120990.0,1.0,0.0,02/01/19
7252,1084,0.0,03/01/19,13/01/19,C1,29.0,2.0,49521.0,1.0,1.0,334040.0,1.0,0.0,03/01/19
7253,1084,0.0,04/01/19,13/01/19,C1,30.0,2.0,49521.0,1.0,1.0,0.0,1.0,0.0,04/01/19
7254,1084,0.0,05/01/19,13/01/19,C1,30.0,2.0,49521.0,1.0,1.0,250000.0,1.0,0.0,05/01/19
7255,1084,0.0,06/01/19,13/01/19,C1,30.0,2.0,49521.0,1.0,1.0,0.0,1.0,1.0,06/01/19
7256,1085,1.0,01/01/19,10/10/18,C3,35.0,2.0,62637.0,2.0,2.0,303500.0,2.0,0.0,01/01/19
7257,1085,1.0,02/01/19,10/10/18,C3,35.0,2.0,62637.0,2.0,2.0,1093970.0,2.0,0.0,02/01/19
7258,1085,1.0,03/01/19,10/10/18,C3,35.0,2.0,62637.0,2.0,2.0,758310.0,2.0,0.0,03/01/19
7259,1085,1.0,04/01/19,10/10/18,C3,35.0,2.0,62637.0,2.0,2.0,0.0,1.0,0.0,04/01/19
7260,1085,1.0,05/01/19,10/10/18,C3,35.0,2.0,62637.0,2.0,2.0,0.0,1.0,1.0,05/01/19
7261,1086,0.0,09/01/20,31/08/20,C25,34.0,1.0,94519.0,2.0,2.0,0.0,1.0,0.0,09/01/20
7262,1086,0.0,10/01/20,31/08/20,C25,34.0,1.0,94519.0,2.0,2.0,0.0,1.0,0.0,10/01/20
7263,1086,0.0,11/01/20,31/08/20,C25,35.0,1.0,94519.0,2.0,2.0,0.0,1.0,0.0,11/01/20
7264,1086,0.0,12/01/20,31/08/20,C25,35.0,1.0,94519.0,2.0,2.0,0.0,1.0,1.0,12/01/20
7265,1087,0.0,08/01/20,31/07/20,C3,35.0,0.0,89854.0,3.0,3.0,0.0,1.0,0.0,08/01/20
7266,1087,0.0,09/01/20,31/07/20,C3,35.0,0.0,89854.0,3.0,3.0,0.0,1.0,0.0,09/01/20
7267,1087,0.0,10/01/20,31/07/20,C3,35.0,0.0,89854.0,3.0,3.0,2553260.0,3.0,0.0,10/01/20
7268,1087,0.0,11/01/20,31/07/20,C3,35.0,0.0,89854.0,3.0,3.0,0.0,3.0,0.0,11/01/20
7269,1087,0.0,12/01/20,31/07/20,C3,35.0,0.0,89854.0,3.0,3.0,0.0,3.0,0.0,12/01/20
7270,1089,0.0,04/01/20,04/05/20,C11,37.0,2.0,60905.0,1.0,1.0,0.0,1.0,0.0,04/01/20
7271,1089,0.0,05/01/20,04/05/20,C11,37.0,2.0,60905.0,1.0,1.0,0.0,1.0,0.0,05/01/20
7272,1089,0.0,06/01/20,04/05/20,C11,37.0,2.0,60905.0,1.0,1.0,0.0,1.0,1.0,06/01/20
7273,1090,0.0,01/01/19,27/06/14,C13,37.0,0.0,96750.0,2.0,4.0,1382660.0,3.0,0.0,01/01/19
7274,1090,0.0,02/01/19,27/06/14,C13,37.0,0.0,96750.0,2.0,4.0,1940660.0,3.0,0.0,02/01/19
7275,1090,0.0,03/01/19,27/06/14,C13,37.0,0.0,96750.0,2.0,4.0,9325530.0,3.0,0.0,03/01/19
7276,1090,0.0,04/01/19,27/06/14,C13,37.0,0.0,96750.0,2.0,4.0,250010.0,4.0,0.0,04/01/19
7277,1090,0.0,05/01/19,27/06/14,C13,37.0,0.0,96750.0,2.0,4.0,4221960.0,4.0,0.0,05/01/19
7278,1090,0.0,06/01/19,27/06/14,C13,37.0,0.0,96750.0,2.0,4.0,643740.0,4.0,0.0,06/01/19
7279,1090,0.0,07/01/19,27/06/14,C13,37.0,0.0,96750.0,2.0,4.0,3640000.0,4.0,0.0,07/01/19
7280,1090,0.0,08/01/19,27/06/14,C13,38.0,0.0,96750.0,2.0,4.0,7301890.0,4.0,0.0,08/01/19
7281,1090,0.0,09/01/19,27/06/14,C13,38.0,0.0,96750.0,2.0,4.0,2026900.0,4.0,0.0,09/01/19
7282,1090,0.0,10/01/19,27/06/14,C13,38.0,0.0,96750.0,2.0,4.0,1119030.0,2.0,0.0,10/01/19
7283,1090,0.0,11/01/19,27/06/14,C13,38.0,0.0,96750.0,2.0,4.0,1047110.0,2.0,0.0,11/01/19
7284,1090,0.0,12/01/19,27/06/14,C13,38.0,0.0,96750.0,2.0,4.0,822790.0,2.0,0.0,12/01/19
7285,1090,0.0,01/01/20,27/06/14,C13,38.0,0.0,96750.0,2.0,4.0,1220620.0,2.0,0.0,01/01/20
7286,1090,0.0,02/01/20,27/06/14,C13,38.0,0.0,96750.0,2.0,4.0,961680.0,2.0,0.0,02/01/20
7287,1090,0.0,03/01/20,27/06/14,C13,38.0,0.0,96750.0,2.0,4.0,5404180.0,2.0,0.0,03/01/20
7288,1090,0.0,04/01/20,27/06/14,C13,38.0,0.0,96750.0,2.0,4.0,500700.0,3.0,0.0,04/01/20
7289,1090,0.0,05/01/20,27/06/14,C13,38.0,0.0,96750.0,2.0,4.0,1980740.0,3.0,0.0,05/01/20
7290,1090,0.0,06/01/20,27/06/14,C13,38.0,0.0,96750.0,2.0,4.0,878360.0,3.0,0.0,06/01/20
7291,1090,0.0,07/01/20,27/06/14,C13,38.0,0.0,96750.0,2.0,4.0,456660.0,2.0,0.0,07/01/20
7292,1090,0.0,08/01/20,27/06/14,C13,39.0,0.0,96750.0,2.0,4.0,1035200.0,2.0,0.0,08/01/20
7293,1090,0.0,09/01/20,27/06/14,C13,39.0,0.0,96750.0,2.0,4.0,1826580.0,2.0,0.0,09/01/20
7294,1090,0.0,10/01/20,27/06/14,C13,39.0,0.0,96750.0,2.0,4.0,314800.0,2.0,0.0,10/01/20
7295,1090,0.0,11/01/20,27/06/14,C13,39.0,0.0,96750.0,2.0,4.0,562170.0,2.0,0.0,11/01/20
7296,1090,0.0,12/01/20,27/06/14,C13,39.0,0.0,96750.0,2.0,4.0,1518520.0,2.0,0.0,12/01/20
7297,1091,1.0,01/01/19,01/03/18,C22,30.0,2.0,45720.0,1.0,1.0,1488050.0,4.0,0.0,01/01/19
7298,1091,1.0,02/01/19,01/03/18,C22,30.0,2.0,45720.0,1.0,1.0,851510.0,4.0,0.0,02/01/19
7299,1091,1.0,03/01/19,01/03/18,C22,30.0,2.0,45720.0,1.0,1.0,2223620.0,4.0,0.0,03/01/19
7300,1091,1.0,04/01/19,01/03/18,C22,30.0,2.0,45720.0,1.0,1.0,868340.0,3.0,0.0,04/01/19
7301,1091,1.0,05/01/19,01/03/18,C22,30.0,2.0,45720.0,1.0,1.0,217320.0,3.0,0.0,05/01/19
7302,1091,1.0,06/01/19,01/03/18,C22,30.0,2.0,45720.0,1.0,1.0,102850.0,3.0,0.0,06/01/19
7303,1091,1.0,07/01/19,01/03/18,C22,30.0,2.0,45720.0,1.0,1.0,54880.0,2.0,0.0,07/01/19
7304,1091,1.0,08/01/19,01/03/18,C22,31.0,2.0,45720.0,1.0,1.0,95550.0,2.0,0.0,08/01/19
7305,1091,1.0,09/01/19,01/03/18,C22,31.0,2.0,45720.0,1.0,1.0,594680.0,2.0,0.0,09/01/19
7306,1091,1.0,10/01/19,01/03/18,C22,31.0,2.0,45720.0,1.0,1.0,103580.0,1.0,1.0,10/01/19
7307,1092,1.0,01/01/19,02/10/18,C16,29.0,0.0,36118.0,1.0,1.0,250000.0,2.0,0.0,01/01/19
7308,1092,1.0,02/01/19,02/10/18,C16,29.0,0.0,36118.0,1.0,1.0,260270.0,2.0,0.0,02/01/19
7309,1092,1.0,03/01/19,02/10/18,C16,29.0,0.0,36118.0,1.0,1.0,829380.0,2.0,0.0,03/01/19
7310,1092,1.0,04/01/19,02/10/18,C16,29.0,0.0,36118.0,1.0,1.0,316360.0,2.0,0.0,04/01/19
7311,1092,1.0,05/01/19,02/10/18,C16,30.0,0.0,36118.0,1.0,1.0,200000.0,2.0,0.0,05/01/19
7312,1092,1.0,06/01/19,02/10/18,C16,30.0,0.0,36118.0,1.0,1.0,200000.0,2.0,0.0,06/01/19
7313,1092,1.0,07/01/19,02/10/18,C16,30.0,0.0,36118.0,1.0,1.0,350460.0,3.0,0.0,07/01/19
7314,1092,1.0,08/01/19,02/10/18,C16,30.0,0.0,36118.0,1.0,1.0,343820.0,3.0,0.0,08/01/19
7315,1092,1.0,09/01/19,02/10/18,C16,30.0,0.0,36118.0,1.0,1.0,482250.0,3.0,0.0,09/01/19
7316,1092,1.0,10/01/19,02/10/18,C16,30.0,0.0,36118.0,1.0,1.0,1589000.0,4.0,0.0,10/01/19
7317,1092,1.0,11/01/19,02/10/18,C16,30.0,0.0,36118.0,1.0,1.0,452940.0,4.0,0.0,11/01/19
7318,1092,1.0,12/01/19,02/10/18,C16,30.0,0.0,36118.0,1.0,1.0,151030.0,4.0,0.0,12/01/19
7319,1092,1.0,01/01/20,02/10/18,C16,30.0,0.0,36118.0,1.0,1.0,959820.0,3.0,0.0,01/01/20
7320,1092,1.0,02/01/20,02/10/18,C16,30.0,0.0,36118.0,1.0,1.0,960000.0,3.0,0.0,02/01/20
7321,1092,1.0,03/01/20,02/10/18,C16,30.0,0.0,36118.0,1.0,1.0,1860480.0,3.0,0.0,03/01/20
7322,1092,1.0,04/01/20,02/10/18,C16,30.0,0.0,36118.0,1.0,1.0,0.0,2.0,0.0,04/01/20
7323,1092,1.0,05/01/20,02/10/18,C16,31.0,0.0,36118.0,1.0,1.0,101810.0,2.0,0.0,05/01/20
7324,1092,1.0,06/01/20,02/10/18,C16,31.0,0.0,36118.0,1.0,1.0,357140.0,2.0,0.0,06/01/20
7325,1092,1.0,07/01/20,02/10/18,C16,31.0,0.0,36118.0,1.0,1.0,887160.0,2.0,0.0,07/01/20
7326,1092,1.0,08/01/20,02/10/18,C16,31.0,0.0,36118.0,1.0,1.0,333360.0,2.0,0.0,08/01/20
7327,1092,1.0,09/01/20,02/10/18,C16,31.0,0.0,36118.0,1.0,1.0,0.0,2.0,1.0,09/01/20
7328,1093,0.0,01/01/19,23/07/15,C1,35.0,1.0,77831.0,1.0,3.0,5567290.0,3.0,0.0,01/01/19
7329,1093,0.0,02/01/19,23/07/15,C1,35.0,1.0,77831.0,1.0,3.0,1264710.0,3.0,0.0,02/01/19
7330,1093,0.0,03/01/19,23/07/15,C1,36.0,1.0,77831.0,1.0,3.0,853690.0,3.0,0.0,03/01/19
7331,1093,0.0,04/01/19,23/07/15,C1,36.0,1.0,77831.0,1.0,3.0,222450.0,2.0,0.0,04/01/19
7332,1093,0.0,05/01/19,23/07/15,C1,36.0,1.0,77831.0,1.0,3.0,121320.0,2.0,0.0,05/01/19
7333,1093,0.0,06/01/19,23/07/15,C1,36.0,1.0,77831.0,1.0,3.0,121300.0,2.0,0.0,06/01/19
7334,1093,0.0,07/01/19,23/07/15,C1,36.0,1.0,77831.0,1.0,3.0,385450.0,2.0,0.0,07/01/19
7335,1093,0.0,08/01/19,23/07/15,C1,36.0,1.0,77831.0,1.0,3.0,300690.0,2.0,0.0,08/01/19
7336,1093,0.0,09/01/19,23/07/15,C1,36.0,1.0,77831.0,1.0,3.0,693590.0,2.0,0.0,09/01/19
7337,1093,0.0,10/01/19,23/07/15,C1,36.0,1.0,77831.0,1.0,3.0,453160.0,3.0,0.0,10/01/19
7338,1093,0.0,11/01/19,23/07/15,C1,36.0,1.0,77831.0,1.0,3.0,531820.0,3.0,0.0,11/01/19
7339,1093,0.0,12/01/19,23/07/15,C1,36.0,1.0,77831.0,1.0,3.0,708750.0,3.0,0.0,12/01/19
7340,1093,0.0,01/01/20,23/07/15,C1,36.0,1.0,77831.0,1.0,3.0,941840.0,2.0,0.0,01/01/20
7341,1093,0.0,02/01/20,23/07/15,C1,36.0,1.0,77831.0,1.0,3.0,757520.0,2.0,0.0,02/01/20
7342,1093,0.0,03/01/20,23/07/15,C1,37.0,1.0,77831.0,1.0,3.0,1341480.0,2.0,0.0,03/01/20
7343,1093,0.0,04/01/20,23/07/15,C1,37.0,1.0,77831.0,1.0,3.0,610220.0,2.0,0.0,04/01/20
7344,1093,0.0,05/01/20,23/07/15,C1,37.0,1.0,77831.0,1.0,3.0,471710.0,2.0,0.0,05/01/20
7345,1093,0.0,06/01/20,23/07/15,C1,37.0,1.0,77831.0,1.0,3.0,150210.0,2.0,0.0,06/01/20
7346,1093,0.0,07/01/20,23/07/15,C1,37.0,1.0,77831.0,1.0,3.0,938760.0,2.0,0.0,07/01/20
7347,1093,0.0,08/01/20,23/07/15,C1,37.0,1.0,77831.0,1.0,3.0,604530.0,2.0,0.0,08/01/20
7348,1093,0.0,09/01/20,23/07/15,C1,37.0,1.0,77831.0,1.0,3.0,150400.0,2.0,0.0,09/01/20
7349,1093,0.0,10/01/20,23/07/15,C1,37.0,1.0,77831.0,1.0,3.0,393040.0,2.0,0.0,10/01/20
7350,1093,0.0,11/01/20,23/07/15,C1,37.0,1.0,77831.0,1.0,3.0,204540.0,2.0,0.0,11/01/20
7351,1093,0.0,12/01/20,23/07/15,C1,37.0,1.0,77831.0,1.0,3.0,684460.0,2.0,0.0,12/01/20
7352,1094,1.0,01/01/19,08/01/18,C8,40.0,0.0,56347.0,2.0,2.0,200000.0,2.0,0.0,01/01/19
7353,1094,1.0,02/01/19,08/01/18,C8,41.0,0.0,56347.0,2.0,2.0,255250.0,2.0,0.0,02/01/19
7354,1094,1.0,03/01/19,08/01/18,C8,41.0,0.0,56347.0,2.0,2.0,720000.0,2.0,0.0,03/01/19
7355,1094,1.0,04/01/19,08/01/18,C8,41.0,0.0,56347.0,2.0,2.0,0.0,1.0,0.0,04/01/19
7356,1094,1.0,05/01/19,08/01/18,C8,41.0,0.0,56347.0,2.0,2.0,0.0,1.0,0.0,05/01/19
7357,1094,1.0,06/01/19,08/01/18,C8,41.0,0.0,56347.0,2.0,2.0,0.0,1.0,0.0,06/01/19
7358,1094,1.0,07/01/19,08/01/18,C8,41.0,0.0,56347.0,2.0,2.0,0.0,1.0,1.0,07/01/19
7359,1095,1.0,01/01/19,05/09/18,C20,23.0,2.0,30442.0,1.0,1.0,598220.0,2.0,0.0,01/01/19
7360,1095,1.0,02/01/19,05/09/18,C20,23.0,2.0,30442.0,1.0,1.0,0.0,2.0,0.0,02/01/19
7361,1095,1.0,03/01/19,05/09/18,C20,24.0,2.0,30442.0,1.0,1.0,247290.0,2.0,0.0,03/01/19
7362,1095,1.0,04/01/19,05/09/18,C20,24.0,2.0,30442.0,1.0,1.0,0.0,1.0,0.0,04/01/19
7363,1095,1.0,05/01/19,05/09/18,C20,24.0,2.0,30442.0,1.0,1.0,104860.0,1.0,0.0,05/01/19
7364,1095,1.0,06/01/19,05/09/18,C20,24.0,2.0,30442.0,1.0,1.0,0.0,1.0,0.0,06/01/19
7365,1095,1.0,07/01/19,05/09/18,C20,24.0,2.0,30442.0,1.0,1.0,0.0,1.0,0.0,07/01/19
7366,1095,1.0,08/01/19,05/09/18,C20,24.0,2.0,30442.0,1.0,1.0,0.0,1.0,1.0,08/01/19
7367,1096,0.0,05/01/20,22/05/20,C14,26.0,0.0,73363.0,2.0,2.0,0.0,1.0,0.0,05/01/20
7368,1096,0.0,06/01/20,22/05/20,C14,26.0,0.0,73363.0,2.0,2.0,0.0,1.0,0.0,06/01/20
7369,1096,0.0,07/01/20,22/05/20,C14,26.0,0.0,73363.0,2.0,2.0,0.0,1.0,1.0,07/01/20
7370,1097,0.0,07/01/20,18/07/20,C5,34.0,1.0,69794.0,2.0,2.0,0.0,1.0,0.0,07/01/20
7371,1097,0.0,08/01/20,18/07/20,C5,34.0,1.0,69794.0,2.0,2.0,0.0,1.0,0.0,08/01/20
7372,1097,0.0,09/01/20,18/07/20,C5,34.0,1.0,69794.0,2.0,2.0,0.0,1.0,0.0,09/01/20
7373,1097,0.0,10/01/20,18/07/20,C5,34.0,1.0,69794.0,2.0,2.0,203740.0,4.0,0.0,10/01/20
7374,1097,0.0,11/01/20,18/07/20,C5,34.0,1.0,69794.0,2.0,2.0,846220.0,4.0,0.0,11/01/20
7375,1097,0.0,12/01/20,18/07/20,C5,35.0,1.0,69794.0,2.0,2.0,1230830.0,4.0,0.0,12/01/20
7376,1098,0.0,06/01/20,29/05/20,C10,40.0,1.0,41591.0,3.0,3.0,0.0,1.0,0.0,06/01/20
7377,1098,0.0,07/01/20,29/05/20,C10,40.0,1.0,41591.0,3.0,3.0,0.0,2.0,0.0,07/01/20
7378,1098,0.0,08/01/20,29/05/20,C10,40.0,1.0,41591.0,3.0,3.0,0.0,2.0,0.0,08/01/20
7379,1098,0.0,09/01/20,29/05/20,C10,40.0,1.0,41591.0,3.0,3.0,800000.0,2.0,0.0,09/01/20
7380,1098,0.0,10/01/20,29/05/20,C10,40.0,1.0,41591.0,3.0,3.0,216780.0,1.0,0.0,10/01/20
7381,1098,0.0,11/01/20,29/05/20,C10,40.0,1.0,41591.0,3.0,3.0,0.0,1.0,0.0,11/01/20
7382,1098,0.0,12/01/20,29/05/20,C10,40.0,1.0,41591.0,3.0,3.0,0.0,1.0,1.0,12/01/20
7383,1099,1.0,08/01/20,08/02/20,C3,32.0,0.0,61413.0,2.0,2.0,0.0,2.0,0.0,08/01/20
7384,1099,1.0,09/01/20,08/02/20,C3,32.0,0.0,61413.0,2.0,2.0,762370.0,2.0,0.0,09/01/20
7385,1099,1.0,10/01/20,08/02/20,C3,32.0,0.0,61413.0,2.0,2.0,300520.0,2.0,0.0,10/01/20
7386,1099,1.0,11/01/20,08/02/20,C3,32.0,0.0,61413.0,2.0,2.0,0.0,2.0,0.0,11/01/20
7387,1099,1.0,12/01/20,08/02/20,C3,32.0,0.0,61413.0,2.0,2.0,706470.0,2.0,0.0,12/01/20
7388,1101,0.0,01/01/19,09/09/18,C25,32.0,2.0,26592.0,1.0,1.0,332700.0,2.0,0.0,01/01/19
